id	length
82.68	641
88.94	425
84.97	386
91.50	200
94.47	3759
98.39	1244
98.51	201
82.98	3349
87.50	80
86.63	1331
84.99	373
87.63	299
93.55	341
82.55	149
87.18	78
92.16	51
98.18	55
80.99	2094
89.54	459
99.00	1398
93.40	1030
97.44	351
98.28	2322
98.00	2054
98.97	774
95.45	66
100.00	44
97.40	308
99.38	160
97.36	5188
77.43	257
96.08	51
82.04	245
84.34	2886
85.73	834
79.09	923
75.77	1065
78.23	611
87.30	315
98.09	576
97.13	4285
97.92	866
92.65	313
96.39	1909
97.88	1794
98.01	855
94.25	365
93.94	66
98.07	4715
97.90	381
100.00	28
71.82	582
82.52	286
98.09	4973
100.00	58
98.97	5054
96.67	60
89.19	74
98.54	820
98.79	745
97.67	688
97.11	693
97.70	610
96.30	541
98.71	389
99.35	309
97.06	136
77.19	1824
82.89	304
92.66	177
97.72	2456
98.15	2222
98.68	152
80.24	1184
77.05	706
98.30	1293
98.34	1026
94.02	803
79.31	1329
82.44	1025
89.87	79
97.37	76
94.74	76
96.05	76
94.81	77
93.51	77
92.31	78
90.67	75
85.20	1203
81.57	1058
82.07	1539
77.44	1219
88.06	402
96.94	849
86.67	120
97.93	1113
97.66	642
98.33	539
97.26	73
100.00	46
93.97	945
97.18	4537
99.49	392
88.51	87
74.76	931
72.51	622
99.26	3772
97.01	167
97.12	139
100.00	77
89.16	83
75.22	916
72.45	323
74.53	1559
72.51	2506
85.35	1201
97.96	3578
97.51	762
98.22	505
93.51	77
93.33	75
96.54	4853
76.88	2007
83.74	1617
79.79	851
88.37	86
92.86	42
86.46	96
84.54	97
84.85	99
84.85	99
85.71	98
84.44	90
87.21	86
82.52	103
84.42	77
96.60	4328
97.38	344
92.11	76
73.44	900
76.09	916
99.31	4754
100.00	47
100.00	47
86.42	81
73.59	549
95.16	186
89.12	285
95.79	190
85.71	98
82.47	97
82.47	97
82.22	90
86.60	97
83.84	99
82.83	99
82.47	97
81.82	99
82.29	96
92.13	2059
76.78	2463
76.33	3147
91.83	306
91.30	230
74.06	401
74.58	842
93.00	1700
95.22	439
80.98	2250
83.97	1603
79.26	752
81.30	401
97.05	1896
95.85	1613
92.80	1167
98.39	62
84.29	70
100.00	31
96.88	32
79.04	2013
84.28	897
98.47	1891
97.78	1443
98.55	897
99.53	215
97.86	140
100.00	86
82.19	73
74.76	931
84.24	1421
82.92	281
99.18	489
96.41	195
100.00	129
90.38	52
74.70	415
96.66	2697
97.79	136
74.31	288
77.91	2762
86.50	689
92.90	901
89.36	959
90.41	146
75.87	373
83.33	138
83.33	138
82.96	135
90.70	86
79.47	151
79.71	138
81.20	117
90.77	65
91.49	47
99.82	1670
94.14	1076
96.49	627
78.03	1015
74.98	1047
76.81	828
95.40	239
71.40	1311
92.00	75
71.56	1867
76.31	2723
81.62	854
85.26	95
84.80	296
93.84	1428
98.26	918
95.71	396
83.33	204
79.19	1187
88.41	69
95.91	171
89.33	150
100.00	29
76.19	1109
78.79	165
99.54	436
97.01	134
83.51	1977
82.28	886
88.30	487
83.05	413
97.78	2159
97.60	918
99.64	829
96.05	557
76.00	829
81.30	123
95.82	4549
73.31	1581
100.00	33
95.33	150
94.00	150
93.33	150
92.67	150
93.10	58
93.10	58
93.30	209
93.30	209
98.87	4533
97.52	1409
98.40	1065
98.76	647
98.03	458
98.99	395
98.71	309
98.75	160
96.99	3024
88.89	72
81.88	287
75.62	2268
89.31	496
81.88	574
82.81	221
80.12	171
74.28	692
82.25	766
81.13	975
88.24	136
100.00	28
93.81	501
99.09	219
97.73	88
84.38	288
100.00	48
100.00	48
96.15	52
93.88	49
97.22	36
95.45	88
82.05	1159
75.00	420
73.35	379
89.72	360
86.92	344
73.10	751
85.71	70
98.04	4439
86.19	2383
98.95	1147
98.26	287
97.89	190
96.79	187
100.00	112
73.11	1298
78.32	1061
82.34	1631
84.11	107
74.02	1324
98.11	106
97.94	97
94.03	67
99.52	208
96.92	195
98.61	72
100.00	54
100.00	49
96.09	230
97.67	43
91.82	110
100.00	39
100.00	34
90.48	105
98.25	57
98.26	1957
98.41	1695
97.00	600
98.91	92
71.88	665
82.18	101
72.29	545
73.85	1063
90.48	42
97.71	4373
78.11	434
97.18	2589
98.78	82
98.06	2010
98.19	1549
95.99	449
97.42	271
97.87	4361
92.94	85
80.53	452
97.38	1108
98.18	605
97.08	480
81.07	449
81.68	404
94.67	75
94.67	75
96.97	33
83.53	510
83.59	457
77.25	334
77.01	335
76.99	339
76.85	337
76.95	334
76.95	334
76.72	335
76.58	333
76.85	337
76.60	329
76.75	314
79.08	196
98.69	4337
78.87	2825
98.61	3660
96.48	483
95.01	822
96.61	59
78.98	3563
89.36	94
91.25	80
82.74	452
98.86	351
98.55	69
89.09	55
88.89	54
81.58	304
82.81	192
88.00	125
77.91	2915
94.23	797
83.22	1305
93.04	316
74.61	1016
75.37	2720
80.06	346
88.00	75
95.29	1530
97.07	1228
98.78	245
93.64	173
97.06	102
100.00	34
74.97	883
96.43	2210
96.23	265
95.38	130
88.49	1164
93.58	265
93.08	130
96.71	760
98.31	178
83.25	1146
72.85	998
71.75	1147
80.33	1713
77.04	135
76.96	2135
79.16	715
76.17	298
97.45	1177
99.69	650
98.84	259
98.43	4191
90.34	207
96.62	1419
74.83	882
79.85	541
89.91	218
82.78	929
82.50	160
97.37	4102
92.82	209
98.21	56
93.75	48
93.48	46
96.61	4037
88.05	1088
80.29	756
87.18	78
92.16	51
92.33	300
97.23	3136
95.58	226
97.25	182
97.01	134
81.91	199
91.41	198
97.44	78
90.91	198
98.00	2555
97.44	1521
75.77	1065
92.02	213
93.43	1660
97.04	3037
96.80	1061
98.60	1003
98.05	308
94.96	139
97.90	4104
89.23	418
81.09	497
88.04	418
97.82	4040
86.15	65
71.52	330
92.28	246
82.52	143
95.77	189
86.19	239
88.95	181
88.39	112
91.16	181
86.52	178
85.71	189
89.73	185
89.60	173
96.00	100
88.79	116
88.89	108
92.42	66
94.83	58
82.79	1296
85.08	543
84.16	2645
87.29	1338
85.98	214
75.24	1046
98.72	4066
81.79	1818
87.35	427
97.14	35
97.14	35
98.02	1819
98.46	1561
99.26	408
96.64	119
100.00	40
95.89	73
97.06	68
100.00	62
100.00	38
95.24	42
97.44	39
100.00	34
100.00	34
100.00	33
100.00	30
91.67	192
94.44	36
97.14	35
98.34	721
87.42	652
87.17	491
93.41	167
98.46	3322
98.85	696
86.42	81
97.19	1674
97.64	1401
97.97	395
98.58	282
97.78	90
100.00	29
91.30	46
97.97	1919
97.89	662
98.68	379
97.97	246
92.04	289
86.61	433
82.75	458
98.00	50
98.00	50
98.00	50
98.00	50
96.00	50
96.00	50
97.37	38
100.00	43
74.41	930
76.42	687
83.04	849
88.89	81
79.28	111
74.03	1159
100.00	33
96.77	93
80.95	84
97.28	1578
97.47	1382
96.77	928
97.53	81
91.75	97
87.50	56
93.02	43
97.14	35
86.87	99
92.68	41
76.13	595
91.75	97
96.46	4013
76.61	543
86.79	583
88.33	60
97.57	2013
100.00	29
98.52	3995
97.43	1671
98.14	1238
95.97	422
96.42	391
92.31	169
100.00	28
97.21	358
95.54	202
99.28	139
100.00	69
75.24	957
100.00	38
100.00	32
100.00	34
100.00	34
100.00	34
100.00	32
97.06	3570
95.40	391
76.71	365
83.32	1960
83.80	1204
79.77	855
90.90	1220
100.00	57
93.88	376
87.92	298
98.38	2285
99.10	1115
99.00	399
99.07	108
84.41	3521
79.82	337
98.62	1520
98.14	808
98.66	747
94.58	830
75.54	184
86.50	474
76.47	952
77.81	356
90.15	203
78.75	447
91.55	71
89.29	84
78.99	119
100.00	28
98.50	1670
98.18	330
97.84	278
97.12	278
87.68	357
98.23	113
89.13	138
100.00	29
96.32	1251
99.42	684
98.59	495
98.00	449
97.86	234
90.76	249
100.00	103
100.00	76
100.00	76
97.94	533
90.61	426
87.47	383
93.68	285
99.35	153
98.06	155
98.87	177
97.48	119
94.96	357
98.08	52
92.78	97
99.74	2312
96.86	1403
77.93	1015
75.07	1047
81.90	315
84.83	435
98.01	2114
95.70	1488
97.59	166
87.65	81
78.26	138
89.09	110
98.09	3661
98.20	222
96.16	3877
76.88	3149
88.41	138
98.81	3199
98.36	671
98.15	1837
97.81	1005
98.32	596
97.11	346
75.47	1341
86.67	75
70.72	912
92.00	50
100.00	36
100.00	36
100.00	36
97.22	36
81.95	2067
86.90	840
85.74	603
85.39	1218
95.57	1310
95.81	477
70.44	1671
98.05	2773
96.81	1065
97.87	1974
100.00	53
89.02	82
100.00	28
79.02	1635
83.79	475
84.69	490
83.48	339
74.73	2149
97.64	3687
99.19	123
96.00	75
96.00	75
95.95	74
98.58	1550
97.76	1426
98.94	757
93.30	448
92.57	175
95.33	150
77.35	1722
96.39	83
95.06	81
98.30	3239
96.56	349
96.88	32
99.56	2480
97.42	194
96.65	2988
95.64	574
73.81	901
74.26	202
85.15	936
80.72	586
73.83	1001
73.12	1436
78.37	652
97.75	712
95.58	249
98.77	81
92.68	82
97.44	39
97.19	499
96.15	52
88.24	255
90.70	43
81.99	261
95.31	64
96.78	3759
84.38	128
98.71	3733
71.90	726
92.11	38
91.79	134
100.00	28
72.63	548
73.72	548
96.14	958
96.25	827
94.01	734
98.17	437
97.67	258
96.28	242
95.69	209
98.48	66
86.67	75
84.72	72
75.79	537
76.08	577
96.47	679
96.18	131
95.54	695
80.68	176
94.12	102
98.46	65
98.46	65
98.57	2232
99.24	396
97.86	140
95.35	129
76.89	3591
78.35	1949
82.66	1355
98.25	630
98.57	3696
100.00	31
79.37	732
89.57	230
73.65	277
72.92	240
85.86	488
74.49	443
77.81	2947
97.28	808
99.24	264
99.33	149
84.23	799
79.05	907
84.65	495
77.02	2380
77.60	558
92.45	649
94.87	117
93.22	59
92.01	2377
98.10	1157
96.55	58
77.60	1723
83.16	386
77.60	1705
97.48	754
98.76	566
99.32	296
99.63	270
96.88	160
93.30	179
98.62	145
98.60	143
93.57	171
97.30	37
97.30	37
97.22	36
100.00	30
98.53	2374
97.09	481
98.95	1801
97.87	892
98.04	714
96.62	207
98.39	807
98.34	602
98.91	457
98.48	394
94.69	320
91.55	355
96.50	286
99.19	124
98.13	107
97.26	1351
97.28	441
97.17	212
98.03	203
85.21	257
79.32	324
94.91	727
100.00	53
100.00	32
79.63	216
80.56	684
97.62	1347
98.99	986
98.95	665
98.37	367
98.56	139
81.14	1018
73.26	1137
97.01	134
97.93	3241
96.82	346
100.00	177
99.13	115
81.25	224
91.96	3606
97.16	1552
89.85	788
98.39	310
73.44	783
80.85	1321
96.46	113
81.35	1507
80.09	648
87.22	681
93.46	107
98.05	461
100.00	93
79.62	1595
86.70	752
83.29	395
78.77	292
78.78	278
78.08	292
77.74	292
77.63	295
77.24	290
83.70	135
73.06	939
71.80	578
97.77	1750
97.34	263
96.64	238
100.00	93
96.87	735
98.49	465
98.01	351
84.30	223
71.61	465
81.14	175
97.66	1880
97.36	1517
91.11	90
89.55	67
98.38	1049
97.74	1061
98.66	522
99.55	441
98.78	409
98.38	985
99.43	705
96.15	727
95.40	696
99.53	213
100.00	189
96.79	3554
87.80	246
89.39	66
81.17	1657
84.62	884
85.29	333
75.93	403
91.80	61
82.98	2045
88.24	136
83.24	179
93.15	73
97.22	36
98.87	2214
98.81	1264
98.40	3505
79.66	531
87.16	405
98.38	1973
100.00	131
98.64	881
98.88	447
100.00	34
79.12	297
73.72	666
98.64	1984
98.59	1066
98.72	391
79.64	1164
95.79	95
98.80	1416
99.35	619
99.63	536
99.04	523
98.86	352
98.17	1094
98.92	923
97.42	581
97.53	364
100.00	219
100.00	132
100.00	113
98.07	3412
98.53	2384
97.48	1073
86.74	867
81.27	1073
85.80	338
90.02	862
76.97	1993
94.15	171
94.78	134
95.69	2318
96.61	914
98.55	207
96.76	3458
100.00	28
78.95	95
95.79	95
96.82	1573
97.22	36
98.65	2739
97.67	344
85.16	3429
85.37	335
95.78	1066
97.74	841
98.74	478
97.17	495
96.86	223
89.80	196
98.85	87
97.44	39
97.60	2415
96.33	463
97.52	282
98.71	155
100.00	49
97.73	3346
97.67	1157
98.95	948
94.76	515
92.02	351
71.28	679
91.94	62
99.02	102
97.73	88
78.30	2811
84.80	454
92.11	76
73.61	1076
92.50	40
98.38	3391
94.75	1714
98.48	855
99.08	3386
76.44	365
84.24	1637
85.71	679
95.68	1504
95.42	1418
98.39	434
80.12	1388
81.20	665
89.09	55
90.51	1602
96.90	290
98.46	259
98.00	100
75.64	505
86.67	75
80.00	395
84.51	355
78.19	298
84.58	415
91.35	208
79.45	696
87.29	1306
76.54	1522
92.03	2120
96.81	470
74.67	1761
78.04	592
86.73	505
73.89	406
74.97	791
79.96	484
96.08	51
96.08	51
97.17	1517
97.62	799
98.18	606
97.71	306
76.72	975
90.29	453
95.19	104
79.22	308
71.33	422
96.07	2646
78.35	910
81.41	199
83.81	3342
78.74	1825
81.36	515
97.95	3116
98.77	81
100.00	29
92.31	39
76.35	1425
75.14	1746
75.05	1106
92.31	39
83.07	1559
86.38	881
91.62	167
94.70	132
86.94	628
86.49	555
96.77	186
95.52	625
97.82	504
95.82	502
98.43	445
88.02	484
96.57	321
96.75	308
81.68	131
87.83	460
85.71	91
89.09	55
88.89	54
74.58	2785
98.12	3079
98.20	167
97.90	1431
98.14	644
96.34	573
97.11	381
98.56	208
92.79	1651
90.65	813
88.94	416
97.67	43
77.38	305
84.64	534
78.30	318
77.11	1861
77.17	876
85.11	329
93.78	225
94.09	220
97.33	2584
96.15	234
98.43	191
97.41	116
97.50	80
97.67	2915
83.83	575
78.63	3294
74.78	1007
76.78	844
89.71	243
97.73	3261
99.05	3258
97.50	2083
97.79	994
97.73	132
98.28	2326
98.51	269
88.07	1048
97.37	38
94.19	86
93.98	83
97.84	881
97.11	866
87.67	73
93.62	47
98.96	2109
90.43	742
98.12	1809
97.66	1109
95.22	251
95.83	120
96.95	656
96.25	480
96.21	264
96.45	2926
99.39	326
97.93	290
86.72	482
91.95	385
88.07	109
73.57	1309
89.83	59
98.11	3226
86.17	188
91.67	132
93.24	74
85.71	70
100.00	30
80.26	613
85.71	294
95.10	1756
98.54	822
96.69	302
97.08	171
98.15	108
81.63	147
86.67	165
99.54	2622
94.47	579
81.06	2307
98.39	3223
80.93	582
97.30	74
82.44	1367
87.85	181
90.14	923
76.98	2111
100.00	34
97.06	34
91.10	831
89.09	55
88.89	54
97.31	3199
94.12	272
94.01	167
91.25	160
90.52	116
90.48	63
93.44	259
94.18	189
96.88	160
96.55	145
86.67	150
96.91	972
97.96	3191
98.53	815
97.80	455
98.48	66
100.00	49
100.00	30
99.62	266
95.44	263
99.02	102
88.51	148
96.71	1702
96.61	974
96.06	330
97.60	1497
77.55	922
97.25	109
95.42	3187
97.70	1519
99.11	1128
97.39	460
88.30	171
82.55	298
83.91	3164
75.66	530
77.25	2119
88.71	186
97.33	75
97.26	73
93.94	66
96.86	3156
72.86	2170
85.79	915
89.91	555
79.11	316
90.22	1022
92.28	920
81.19	3100
82.17	1015
73.75	1002
80.45	491
75.68	222
85.71	70
98.11	3125
100.00	31
96.70	1911
96.45	197
97.50	3119
85.14	848
92.59	54
99.19	3105
94.03	1056
90.68	1084
92.47	93
94.81	77
97.19	641
95.17	601
98.75	401
97.25	327
99.07	216
92.57	148
97.17	106
98.53	68
76.79	1426
98.11	1851
97.50	600
98.08	417
100.00	133
88.89	81
97.47	3079
83.54	1343
98.40	1812
96.53	144
94.92	118
91.16	215
88.31	496
89.89	455
100.00	34
97.88	2689
98.66	374
98.55	2131
99.78	449
98.25	400
100.00	40
97.45	1684
93.12	349
98.01	3059
98.68	1671
97.76	1384
81.73	1702
77.44	656
81.85	1179
100.00	31
100.00	31
95.35	43
95.24	42
97.96	3032
84.81	441
73.92	579
72.79	294
79.32	2002
78.06	620
94.74	38
94.79	211
96.74	429
98.10	1685
99.16	1316
97.68	3015
97.20	1607
97.04	946
97.61	209
89.60	173
97.10	2517
97.15	316
81.79	1691
97.28	405
96.08	3012
87.74	367
87.33	371
87.67	365
87.26	369
85.12	363
86.83	372
87.90	347
96.61	3005
92.08	101
95.00	40
86.15	65
75.21	1291
95.83	2996
97.22	1617
97.31	1077
99.61	258
98.91	1656
97.67	1117
98.20	111
97.05	2986
82.66	467
90.32	155
97.57	2060
99.66	585
98.18	274
97.62	42
95.24	42
93.48	46
100.00	34
100.00	35
94.44	36
100.00	30
84.51	2982
76.49	285
96.27	750
98.88	268
100.00	59
100.00	68
98.59	2135
96.95	590
73.04	853
94.40	910
71.65	508
98.15	1409
98.09	786
97.22	324
98.24	284
100.00	62
75.33	3008
81.28	1309
85.07	469
75.28	538
97.39	115
97.16	1056
99.06	530
94.53	256
100.00	147
94.12	170
96.00	150
96.55	145
99.09	110
97.20	107
90.43	94
92.11	456
88.08	151
92.94	85
93.62	94
97.46	2523
83.32	971
77.03	1393
88.89	81
76.11	314
100.00	31
97.75	2936
97.96	2937
99.36	1563
74.20	1740
98.06	2931
75.63	238
82.98	1034
95.58	543
93.33	75
94.26	244
97.65	893
97.50	760
97.75	533
98.14	161
98.25	57
86.70	203
98.24	2048
97.89	853
98.14	2371
97.08	514
97.12	2921
94.27	262
75.00	1984
74.62	331
91.24	274
97.52	1692
95.91	171
79.55	807
80.98	941
83.07	762
89.63	164
72.62	672
96.40	139
81.45	663
77.78	405
96.80	125
71.30	345
71.60	926
96.78	1707
97.89	615
97.67	429
98.63	73
98.04	2864
100.00	40
71.50	572
81.66	169
97.78	630
94.27	192
98.47	131
95.97	1167
96.18	314
99.27	2874
99.13	115
82.37	1378
80.08	2857
80.87	183
91.23	171
97.56	1187
95.92	319
83.70	135
82.31	147
82.27	141
95.65	69
80.00	155
80.51	118
82.65	1274
88.48	460
84.53	446
92.11	76
97.08	1643
81.86	1207
83.39	945
95.24	42
97.14	35
100.00	35
100.00	35
100.00	35
94.74	38
97.06	34
84.38	384
74.60	815
72.65	713
99.04	208
98.00	100
98.61	72
100.00	49
96.00	75
96.00	75
95.95	74
76.38	343
93.35	391
97.46	2164
85.16	1314
90.70	613
91.09	404
89.75	244
71.04	1098
83.66	1187
75.44	737
96.64	1041
75.59	979
74.98	1007
97.09	2753
91.38	58
82.08	530
83.50	2170
92.34	248
91.07	56
100.00	30
93.62	47
100.00	30
100.00	30
100.00	30
100.00	30
100.00	30
100.00	30
100.00	30
100.00	29
100.00	30
100.00	30
86.24	189
78.59	1205
81.72	722
98.36	61
84.39	897
98.35	1761
96.09	230
97.67	43
81.37	102
94.44	36
95.12	1373
98.67	978
98.08	312
100.00	46
98.82	2797
100.00	31
100.00	29
91.23	57
79.50	439
98.16	1413
98.77	567
97.33	449
92.09	278
98.41	63
97.46	1222
98.53	678
97.07	444
97.61	293
100.00	61
98.25	973
98.80	914
97.70	870
100.00	30
95.47	2516
99.25	266
98.28	928
99.51	409
97.98	742
94.48	562
100.00	89
78.07	716
77.93	716
90.00	220
96.08	51
79.19	1874
86.60	627
82.09	430
98.94	2165
98.29	585
98.61	1947
98.26	806
83.21	2424
91.89	74
99.22	1416
99.00	1197
99.08	109
95.47	243
98.43	127
97.92	48
83.91	317
77.15	2083
78.13	695
96.76	1884
78.41	2061
81.09	1814
79.32	730
88.37	86
92.86	42
86.46	96
84.54	97
84.85	99
84.85	99
85.71	98
84.44	90
87.21	86
82.52	103
84.42	77
93.70	1079
74.46	184
99.31	869
99.02	102
95.58	1493
98.26	1263
73.06	1277
82.94	381
97.30	2745
72.63	643
85.51	69
97.11	2772
89.74	458
95.56	45
98.39	2735
77.93	580
98.72	1324
98.13	1336
100.00	47
97.35	2757
75.92	598
85.97	962
82.80	756
94.84	2402
76.90	316
74.89	669
97.76	2729
86.43	641
81.54	482
95.03	161
98.09	2727
98.02	2728
97.85	2653
91.39	209
88.89	423
76.22	1106
84.11	151
81.08	111
76.72	816
74.81	1830
96.86	1177
98.82	935
88.37	361
97.09	206
93.63	157
87.53	361
93.20	206
96.49	57
91.67	60
100.00	33
93.63	204
100.00	33
83.51	291
82.88	292
100.00	33
100.00	32
100.00	32
95.24	147
92.26	155
95.92	49
100.00	33
100.00	31
100.00	29
97.14	2694
92.50	40
100.00	29
100.00	29
97.60	959
98.23	113
70.15	1682
95.32	2695
96.38	1408
94.79	633
95.46	617
79.58	1058
95.87	751
89.28	345
97.73	2686
84.27	890
92.93	283
100.00	33
93.14	277
98.85	1652
99.03	1027
82.68	843
96.31	1246
95.77	567
97.01	669
91.83	367
83.24	370
87.50	72
98.08	52
80.68	1408
75.85	1863
89.45	559
96.66	2458
83.48	1029
81.98	505
80.22	1739
87.70	927
82.47	2538
100.00	29
76.42	2591
87.50	88
89.21	445
90.62	160
98.70	1230
94.43	610
97.79	271
95.57	271
90.83	240
98.84	2662
98.24	2438
95.51	89
85.96	171
100.00	79
79.02	634
88.42	518
90.07	433
79.17	2559
75.00	464
97.83	92
81.57	293
97.35	2079
96.34	492
98.03	2385
99.62	263
73.21	1269
85.19	1499
79.41	1015
96.89	2607
97.92	1877
96.65	358
97.81	228
98.29	117
74.18	759
86.58	1438
84.09	553
79.18	1431
93.09	781
79.16	811
96.20	2631
97.79	768
99.68	626
96.55	579
99.64	280
99.39	163
98.10	105
96.03	252
80.83	1377
91.50	153
94.63	391
96.30	243
98.53	68
98.36	2628
98.42	253
98.22	225
95.81	191
97.18	142
90.40	125
94.64	56
98.73	864
98.69	763
99.20	747
100.00	188
79.68	1142
97.67	1201
86.07	359
91.11	45
100.00	32
86.15	65
98.47	2618
97.97	2615
97.94	339
92.81	153
97.36	2234
98.93	374
80.47	2110
87.64	793
96.51	2607
79.25	106
93.54	759
96.93	2604
76.18	701
96.97	33
79.30	2029
92.00	100
89.47	95
86.54	104
87.37	95
87.91	91
89.83	59
96.30	324
73.10	907
85.00	60
83.10	284
83.39	277
83.03	277
82.80	279
82.80	279
83.05	236
97.15	2594
80.70	1420
98.49	1194
99.06	953
98.83	426
89.67	1375
76.12	356
98.38	989
99.35	461
97.64	297
94.30	263
98.23	113
97.41	116
100.00	102
96.36	55
96.23	53
98.22	2582
96.01	2532
91.78	73
98.71	1085
96.72	1005
99.38	481
90.43	982
85.09	456
95.58	113
87.26	769
74.78	460
97.91	1246
95.71	70
86.27	663
95.03	1188
75.47	1015
98.21	1450
98.90	364
98.84	86
98.05	1489
90.00	90
97.47	1898
98.86	701
76.52	1086
95.25	1116
97.48	753
95.14	144
94.70	132
96.19	105
100.00	53
97.73	44
74.92	1655
87.32	820
80.83	506
97.92	2258
98.12	266
91.74	2580
77.99	2508
88.35	798
97.25	363
82.17	701
97.46	118
82.58	155
100.00	30
97.27	110
100.00	29
97.78	2253
87.62	2569
97.47	1701
95.92	906
76.84	285
96.98	2552
88.22	348
94.69	113
75.61	287
81.90	1171
80.35	1206
75.35	2268
98.62	2543
99.72	715
97.55	571
99.15	354
98.72	313
99.63	273
97.91	287
85.92	1513
98.51	202
89.06	192
71.56	770
98.19	662
95.15	433
95.10	102
95.16	62
96.26	454
95.50	222
98.77	2528
94.54	952
85.06	348
94.07	118
85.06	348
96.71	152
94.07	118
87.05	440
96.75	1662
97.67	772
97.03	101
90.71	549
83.91	87
83.91	87
83.91	87
83.91	87
83.91	87
83.91	87
81.28	609
78.13	567
73.95	883
98.30	1644
96.80	250
95.40	2522
80.84	1936
82.84	542
94.57	2100
89.53	277
100.00	34
86.00	2129
100.00	37
100.00	34
100.00	34
97.47	988
98.42	698
98.42	505
97.90	333
73.93	955
70.08	2453
76.22	143
84.18	158
97.40	231
86.19	898
79.10	981
99.12	2500
98.68	76
96.05	76
97.56	2500
95.96	2500
95.17	621
97.03	303
89.94	308
96.43	224
96.70	91
91.39	476
97.23	2494
75.27	1981
100.00	29
83.10	864
96.34	273
98.83	2052
99.04	416
93.55	1255
95.96	1114
83.62	519
76.88	545
92.75	331
93.62	47
95.35	43
95.24	42
88.89	54
97.22	36
92.86	42
100.00	28
75.26	582
99.27	2061
98.48	329
98.42	2472
80.79	2140
76.65	501
85.83	967
94.12	68
87.13	101
92.31	65
96.73	1252
98.97	195
92.31	78
96.04	1539
94.21	242
97.10	207
97.52	202
95.73	211
75.74	305
97.88	1229
98.18	1209
98.86	439
98.32	416
88.44	441
95.82	311
96.96	296
100.00	77
94.81	77
98.42	1767
97.77	674
97.64	2460
90.50	1011
98.96	1157
98.44	835
99.30	428
98.13	2456
97.22	539
86.49	111
95.56	541
98.72	156
98.20	111
100.00	29
97.92	2456
98.68	76
98.67	75
90.32	124
78.29	175
90.88	1020
90.02	571
81.82	242
100.00	28
96.68	2106
97.88	330
89.40	604
93.26	356
88.15	599
84.13	1859
80.27	1835
88.98	354
84.25	895
71.88	1184
97.77	851
99.34	756
97.97	739
98.78	82
97.50	2443
98.69	918
98.69	687
98.25	458
98.43	127
98.70	77
84.79	355
95.30	2402
96.79	529
99.12	227
100.00	107
98.86	88
87.35	498
94.92	984
94.01	902
97.65	298
87.93	58
96.77	1054
96.14	337
77.41	987
99.33	1196
98.56	557
99.15	234
97.70	174
97.73	132
96.30	81
80.69	435
86.35	1187
96.28	2286
92.05	151
100.00	32
91.51	1778
83.33	108
100.00	36
88.61	904
91.67	180
97.06	34
90.91	44
90.91	44
96.44	2445
98.51	2419
95.54	2419
97.30	742
97.16	141
97.53	1337
97.47	553
97.80	91
94.33	194
87.07	147
100.00	38
97.22	36
94.44	36
97.14	35
100.00	32
97.06	34
97.06	34
98.53	1429
98.88	89
98.39	1921
98.76	404
97.89	759
98.76	646
97.53	608
97.30	296
98.79	1400
97.51	522
94.51	91
96.88	64
93.15	73
92.65	68
96.43	56
96.43	56
98.11	53
88.97	571
97.99	896
98.85	611
93.46	719
92.11	152
98.09	2412
92.98	57
81.93	1677
86.15	1949
98.03	152
96.68	663
96.00	100
98.08	52
96.00	100
98.08	52
99.08	2400
90.61	1938
90.38	291
77.60	1973
90.80	87
90.80	87
76.09	1259
76.53	622
97.06	34
85.19	81
93.63	204
79.94	628
80.78	562
95.78	521
97.83	2391
100.00	77
100.00	76
90.99	344
75.84	654
94.50	400
95.86	169
89.19	148
89.47	76
96.30	81
74.41	1387
98.70	2383
76.18	1352
98.16	1956
94.82	425
76.02	859
98.90	1551
97.99	1743
97.31	186
97.62	126
95.52	134
73.63	641
96.60	2379
98.40	2379
97.49	1672
97.04	675
98.19	1050
99.09	769
98.09	523
89.17	120
90.46	1069
89.06	1060
80.82	2153
82.22	641
89.67	397
85.41	233
76.70	2026
98.22	1968
99.38	324
99.45	362
98.13	267
98.73	236
98.25	171
100.00	123
94.87	117
100.00	81
100.00	69
97.87	47
100.00	42
98.16	760
96.63	267
82.78	360
90.91	88
99.09	1539
98.82	255
100.00	232
98.59	213
99.01	101
98.22	1125
96.13	568
95.23	566
97.62	126
98.85	2354
86.67	165
70.88	759
96.77	2355
97.56	41
83.53	1390
98.46	715
98.37	675
99.32	586
99.41	339
98.81	2349
96.80	2252
98.65	74
95.11	593
76.71	777
86.52	638
78.87	478
94.22	986
95.83	96
97.16	211
78.74	174
82.81	2344
98.41	1634
99.12	341
98.52	270
71.03	1529
84.05	395
92.69	1381
98.38	927
97.84	1805
98.63	510
76.98	2111
99.60	1000
98.57	910
99.50	404
78.86	1107
78.40	162
98.59	283
95.52	134
74.60	929
86.23	1365
84.86	700
84.53	349
99.03	1759
99.68	311
99.32	146
97.55	1879
94.12	408
93.75	80
94.46	1156
80.00	230
94.37	71
97.99	398
93.35	451
90.54	148
89.86	148
89.19	148
88.51	148
91.11	90
95.83	72
92.96	71
77.44	1649
97.52	2214
86.40	353
96.99	798
97.10	69
73.64	1252
87.76	474
83.96	505
77.06	1818
84.02	1264
91.20	250
86.15	657
76.92	260
96.07	1222
99.18	2074
99.58	237
82.14	476
88.54	288
76.40	623
79.39	1509
80.88	706
97.57	2268
92.86	224
76.99	339
