ID	HLT_pres	HLT_abs	NORA_pres	NORA_abs	effect_size	pvalue
gene_id_69509	0	16	1	17	-0.484848484848	1.0
gene_id_30443	3	13	2	16	0.151724137931	0.648093841642
gene_id_86793	6	10	9	9	-0.126315789474	0.50960003869
gene_id_69504	0	16	3	15	-0.516129032258	0.229946524064
gene_id_92706	14	2	9	9	0.426877470356	0.0295884315907
gene_id_31962	11	5	6	12	0.352941176471	0.0844146687268
gene_id_86796	11	5	14	4	-0.115555555556	0.702699969663
gene_id_86795	6	10	6	12	0.0454545454545	1.0
gene_id_69502	5	11	14	4	-0.470175438596	0.0142313007719
gene_id_72040	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_79017	11	5	15	3	-0.201923076923	0.428995179829
gene_id_30441	3	13	2	16	0.151724137931	0.648093841642
gene_id_72044	13	3	16	2	-0.151724137931	0.648093841642
gene_id_20194	14	2	17	1	-0.215053763441	0.590909090909
gene_id_20197	0	16	1	17	-0.484848484848	1.0
gene_id_20196	1	15	0	18	0.545454545455	0.470588235294
gene_id_72048	6	10	9	9	-0.126315789474	0.50960003869
gene_id_35166	10	6	13	5	-0.110671936759	0.716573971079
gene_id_79019	4	12	8	10	-0.212121212121	0.296648449969
gene_id_57153	8	8	10	8	-0.0555555555556	1.0
gene_id_21580	10	6	10	8	0.0714285714286	0.738453353968
gene_id_21582	3	13	1	17	0.316666666667	0.322580645161
gene_id_24568	4	12	2	16	0.238095238095	0.387197896653
gene_id_24569	11	5	15	3	-0.201923076923	0.428995179829
gene_id_21587	4	12	11	7	-0.364912280702	0.0454385710371
gene_id_85117	10	6	15	3	-0.266666666667	0.249671352007
gene_id_24564	14	2	18	0	-0.5625	0.213903743316
gene_id_24565	10	6	13	5	-0.110671936759	0.716573971079
gene_id_24566	4	12	0	18	0.6	0.0392444367776
gene_id_60365	4	12	9	9	-0.263736263736	0.171727039706
gene_id_68454	15	1	18	0	-0.545454545455	0.470588235294
gene_id_24561	11	5	11	7	0.0833333333333	0.728896841902
gene_id_65176	4	12	4	14	0.0384615384615	1.0
gene_id_24563	16	0	18	0	NA	1.0
gene_id_38684	0	16	1	17	-0.484848484848	1.0
gene_id_38685	5	11	6	12	-0.0237154150198	1.0
gene_id_84241	0	16	1	17	-0.484848484848	1.0
gene_id_59992	0	16	3	15	-0.516129032258	0.229946524064
gene_id_84247	0	16	2	16	-0.5	0.486631016043
gene_id_38682	7	9	12	6	-0.231578947368	0.299817833019
gene_id_84798	1	15	8	10	-0.488888888889	0.0189098998888
gene_id_38689	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_51836	3	13	2	16	0.151724137931	0.648093841642
gene_id_86863	11	5	11	7	0.0833333333333	0.728896841902
gene_id_23717	6	10	4	14	0.183333333333	0.456931944585
gene_id_28436	14	2	16	2	-0.0333333333333	1.0
gene_id_86864	9	7	9	9	0.0625	0.744475809633
gene_id_89307	15	1	16	2	0.150537634409	1.0
gene_id_20228	11	5	17	1	-0.440476190476	0.0782182222672
gene_id_86869	5	11	8	10	-0.139194139194	0.496522706389
gene_id_53585	4	12	10	8	-0.314285714286	0.0920894391514
gene_id_25616	5	11	4	14	0.115555555556	0.702699969663
gene_id_25611	1	15	13	5	-0.678571428571	0.000108010510874
gene_id_20222	15	1	18	0	-0.545454545455	0.470588235294
gene_id_25613	1	15	1	17	0.03125	1.0
gene_id_34212	12	4	16	2	-0.238095238095	0.387197896653
gene_id_5967	14	2	14	4	0.166666666667	0.660228536758
gene_id_90181	3	13	4	14	-0.0529100529101	1.0
gene_id_3715	11	5	17	1	-0.440476190476	0.0782182222672
gene_id_61414	13	3	14	4	0.0529100529101	1.0
gene_id_64179	0	16	3	15	-0.516129032258	0.229946524064
gene_id_21054	9	7	4	14	0.358974358974	0.0763714916735
gene_id_21053	11	5	10	8	0.139194139194	0.496522706389
gene_id_4240	8	8	10	8	-0.0555555555556	1.0
gene_id_5961	4	12	5	13	-0.0355555555556	1.0
gene_id_13526	10	6	14	4	-0.183333333333	0.456931944585
gene_id_13831	8	8	3	15	0.379446640316	0.0662958843159
gene_id_24698	14	2	17	1	-0.215053763441	0.590909090909
gene_id_38034	5	11	15	3	-0.535714285714	0.00446902648383
gene_id_42091	14	2	17	1	-0.215053763441	0.590909090909
gene_id_13520	9	7	12	6	-0.10989010989	0.725376021667
gene_id_24692	10	6	11	7	0.014652014652	1.0
gene_id_1366	9	7	8	10	0.117647058824	0.731857331097
gene_id_24690	13	3	17	1	-0.316666666667	0.322580645161
gene_id_24694	15	1	18	0	-0.545454545455	0.470588235294
gene_id_13529	7	9	6	12	0.10989010989	0.725376021667
gene_id_55796	8	8	12	6	-0.171428571429	0.486714707163
gene_id_38970	4	12	14	4	-0.527777777778	0.00509232958764
gene_id_55794	11	5	17	1	-0.440476190476	0.0782182222672
gene_id_55793	0	16	1	17	-0.484848484848	1.0
gene_id_4796	4	12	7	11	-0.158102766798	0.476751946607
gene_id_74289	1	15	2	16	-0.150537634409	1.0
gene_id_55790	16	0	13	5	0.551724137931	0.0464895635674
gene_id_25533	5	11	3	15	0.201923076923	0.428995179829
gene_id_42730	6	10	10	8	-0.180555555556	0.326918883512
gene_id_37750	4	12	7	11	-0.158102766798	0.476751946607
gene_id_22598	15	1	18	0	-0.545454545455	0.470588235294
gene_id_25800	8	8	8	10	0.0555555555556	1.0
gene_id_5667	9	7	10	8	0.00701754385965	1.0
gene_id_25802	10	6	13	5	-0.110671936759	0.716573971079
gene_id_25804	10	6	9	9	0.126315789474	0.50960003869
gene_id_63470	7	9	10	8	-0.117647058824	0.731857331097
gene_id_88450	2	14	1	17	0.215053763441	0.590909090909
gene_id_15964	2	14	1	17	0.215053763441	0.590909090909
gene_id_40765	13	3	18	0	-0.58064516129	0.0935828877005
gene_id_15966	2	14	2	16	0.0333333333333	1.0
gene_id_40767	15	1	18	0	-0.545454545455	0.470588235294
gene_id_6477	2	14	1	17	0.215053763441	0.590909090909
gene_id_39084	15	1	14	4	0.31724137931	0.340175953079
gene_id_39087	11	5	11	7	0.0833333333333	0.728896841902
gene_id_39086	16	0	18	0	NA	1.0
gene_id_86505	7	9	10	8	-0.117647058824	0.731857331097
gene_id_2812	5	11	12	6	-0.352941176471	0.0844146687268
gene_id_76791	0	16	0	18	NA	1.0
gene_id_13075	16	0	18	0	NA	1.0
gene_id_11303	2	14	5	13	-0.232804232804	0.405399939327
gene_id_22065	2	14	0	18	0.5625	0.213903743316
gene_id_21247	0	16	2	16	-0.5	0.486631016043
gene_id_13742	2	14	2	16	0.0333333333333	1.0
gene_id_6455	6	10	5	13	0.110671936759	0.716573971079
gene_id_13740	7	9	11	7	-0.173611111111	0.492106238901
gene_id_68293	1	15	1	17	0.03125	1.0
gene_id_13747	10	6	8	10	0.180555555556	0.326918883512
gene_id_13749	9	7	14	4	-0.245059288538	0.274304783092
gene_id_3977	2	14	4	14	-0.166666666667	0.660228536758
gene_id_89993	5	11	6	12	-0.0237154150198	1.0
gene_id_85446	1	15	4	14	-0.31724137931	0.340175953079
gene_id_78568	3	13	10	8	-0.388278388278	0.0386484177266
gene_id_27677	2	14	0	18	0.5625	0.213903743316
gene_id_69131	3	13	2	16	0.151724137931	0.648093841642
gene_id_78561	3	13	7	11	-0.241666666667	0.270057639802
gene_id_3971	6	10	13	5	-0.350877192982	0.082407183505
gene_id_21748	2	14	0	18	0.5625	0.213903743316
gene_id_227	5	11	0	18	0.620689655172	0.0156977747111
gene_id_78565	3	13	12	6	-0.484210526316	0.0070296230184
gene_id_78564	7	9	7	11	0.05	1.0
gene_id_78567	14	2	17	1	-0.215053763441	0.590909090909
gene_id_6450	14	2	18	0	-0.5625	0.213903743316
gene_id_39883	4	12	5	13	-0.0355555555556	1.0
gene_id_6863	7	9	2	16	0.417777777778	0.0522803114572
gene_id_39885	8	8	13	5	-0.234432234432	0.290554722639
gene_id_40492	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_39888	6	10	11	7	-0.235294117647	0.302829060852
gene_id_40490	5	11	8	10	-0.139194139194	0.496522706389
gene_id_81566	1	15	3	15	-0.25	0.604105571848
gene_id_8433	15	1	18	0	-0.545454545455	0.470588235294
gene_id_85696	9	7	9	9	0.0625	0.744475809633
gene_id_23758	4	12	4	14	0.0384615384615	1.0
gene_id_29636	12	4	17	1	-0.386206896552	0.1642228739
gene_id_67156	13	3	14	4	0.0529100529101	1.0
gene_id_19153	9	7	14	4	-0.245059288538	0.274304783092
gene_id_68914	0	16	0	18	NA	1.0
gene_id_13079	6	10	10	8	-0.180555555556	0.326918883512
gene_id_50318	16	0	17	1	0.484848484848	1.0
gene_id_67487	4	12	7	11	-0.158102766798	0.476751946607
gene_id_50310	16	0	18	0	NA	1.0
gene_id_80743	0	16	8	10	-0.615384615385	0.00311893389169
gene_id_78786	9	7	17	1	-0.528846153846	0.0144605116796
gene_id_67489	4	12	9	9	-0.263736263736	0.171727039706
gene_id_59194	9	7	14	4	-0.245059288538	0.274304783092
gene_id_59197	2	14	1	17	0.215053763441	0.590909090909
gene_id_80745	3	13	4	14	-0.0529100529101	1.0
gene_id_87215	9	7	15	3	-0.325	0.134149054505
gene_id_87214	13	3	12	6	0.186666666667	0.447871372232
gene_id_87212	2	14	7	11	-0.337777777778	0.125088482152
gene_id_57884	3	13	5	13	-0.125	0.693261873462
gene_id_37101	12	4	13	5	0.0355555555556	1.0
gene_id_64821	0	16	0	18	NA	1.0
gene_id_64820	0	16	0	18	NA	1.0
gene_id_37104	16	0	18	0	NA	1.0
gene_id_37105	10	6	6	12	0.291666666667	0.167926053951
gene_id_15293	2	14	5	13	-0.232804232804	0.405399939327
gene_id_36518	9	7	10	8	0.00701754385965	1.0
gene_id_15291	2	14	3	15	-0.0827586206897	1.0
gene_id_15296	12	4	14	4	-0.0384615384615	1.0
gene_id_15298	1	15	1	17	0.03125	1.0
gene_id_18072	14	2	14	4	0.166666666667	0.660228536758
gene_id_11609	1	15	2	16	-0.150537634409	1.0
gene_id_67739	15	1	18	0	-0.545454545455	0.470588235294
gene_id_56314	5	11	8	10	-0.139194139194	0.496522706389
gene_id_38084	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_30770	9	7	15	3	-0.325	0.134149054505
gene_id_30771	8	8	13	5	-0.234432234432	0.290554722639
gene_id_11602	7	9	10	8	-0.117647058824	0.731857331097
gene_id_11605	16	0	18	0	NA	1.0
gene_id_11604	16	0	17	1	0.484848484848	1.0
gene_id_90136	6	10	6	12	0.0454545454545	1.0
gene_id_90137	13	3	17	1	-0.316666666667	0.322580645161
gene_id_19479	12	4	9	9	0.263736263736	0.171727039706
gene_id_70778	14	2	16	2	-0.0333333333333	1.0
gene_id_22159	7	9	4	14	0.245059288538	0.274304783092
gene_id_19472	2	14	8	10	-0.383333333333	0.0629588431591
gene_id_14214	6	10	6	12	0.0454545454545	1.0
gene_id_14217	2	14	2	16	0.0333333333333	1.0
gene_id_70214	2	14	4	14	-0.166666666667	0.660228536758
gene_id_87229	3	13	8	10	-0.292490118577	0.151946607341
gene_id_75905	1	15	4	14	-0.31724137931	0.340175953079
gene_id_3839	9	7	12	6	-0.10989010989	0.725376021667
gene_id_46534	0	16	2	16	-0.5	0.486631016043
gene_id_46531	15	1	17	1	-0.03125	1.0
gene_id_15039	7	9	7	11	0.05	1.0
gene_id_3786	13	3	16	2	-0.151724137931	0.648093841642
gene_id_30594	6	10	5	13	0.110671936759	0.716573971079
gene_id_10514	16	0	16	2	0.5	0.486631016043
gene_id_3785	4	12	9	9	-0.263736263736	0.171727039706
gene_id_15032	1	15	3	15	-0.25	0.604105571848
gene_id_15033	1	15	5	13	-0.369047619048	0.18014966124
gene_id_45710	14	2	15	3	0.0827586206897	1.0
gene_id_32689	10	6	2	16	0.560606060606	0.00334348954555
gene_id_51069	5	11	12	6	-0.352941176471	0.0844146687268
gene_id_23348	9	7	11	7	-0.05	1.0
gene_id_69883	16	0	18	0	NA	1.0
gene_id_69884	16	0	18	0	NA	1.0
gene_id_87335	9	7	13	5	-0.174242424242	0.475397784978
gene_id_74274	0	16	1	17	-0.484848484848	1.0
gene_id_51061	6	10	12	6	-0.291666666667	0.167926053951
gene_id_23340	13	3	10	8	0.292490118577	0.151946607341
gene_id_23343	11	5	6	12	0.352941176471	0.0844146687268
gene_id_51062	4	12	5	13	-0.0355555555556	1.0
gene_id_23345	16	0	17	1	0.484848484848	1.0
gene_id_51067	11	5	14	4	-0.115555555556	0.702699969663
gene_id_78021	1	15	9	9	-0.525	0.00789766407119
gene_id_74276	0	16	1	17	-0.484848484848	1.0
gene_id_59739	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_59735	13	3	13	5	0.125	0.693261873462
gene_id_84937	14	2	14	4	0.166666666667	0.660228536758
gene_id_22128	10	6	14	4	-0.183333333333	0.456931944585
gene_id_59733	11	5	15	3	-0.201923076923	0.428995179829
gene_id_16933	7	9	10	8	-0.117647058824	0.731857331097
gene_id_69056	5	11	3	15	0.201923076923	0.428995179829
gene_id_78477	6	10	13	5	-0.350877192982	0.082407183505
gene_id_31797	9	7	4	14	0.358974358974	0.0763714916735
gene_id_66283	3	13	6	12	-0.186666666667	0.447871372232
gene_id_31790	16	0	18	0	NA	1.0
gene_id_31793	16	0	17	1	0.484848484848	1.0
gene_id_92289	15	1	17	1	-0.03125	1.0
gene_id_6664	13	3	14	4	0.0529100529101	1.0
gene_id_3169	10	6	8	10	0.180555555556	0.326918883512
gene_id_65090	2	14	6	12	-0.288461538462	0.232682778845
gene_id_69081	16	0	18	0	NA	1.0
gene_id_69082	13	3	16	2	-0.151724137931	0.648093841642
gene_id_3166	5	11	6	12	-0.0237154150198	1.0
gene_id_92286	8	8	7	11	0.112280701754	0.73028002128
gene_id_69087	0	16	6	12	-0.571428571429	0.0197575440329
gene_id_34455	16	0	17	1	0.484848484848	1.0
gene_id_61257	16	0	17	1	0.484848484848	1.0
gene_id_33336	16	0	18	0	NA	1.0
gene_id_34451	1	15	0	18	0.545454545455	0.470588235294
gene_id_79383	13	3	16	2	-0.151724137931	0.648093841642
gene_id_12565	16	0	17	1	0.484848484848	1.0
gene_id_33338	16	0	16	2	0.5	0.486631016043
gene_id_79388	1	15	3	15	-0.25	0.604105571848
gene_id_21611	10	6	7	11	0.235294117647	0.302829060852
gene_id_21610	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_21612	12	4	9	9	0.263736263736	0.171727039706
gene_id_2785	2	14	0	18	0.5625	0.213903743316
gene_id_4428	8	8	6	12	0.171428571429	0.486714707163
gene_id_21617	13	3	14	4	0.0529100529101	1.0
gene_id_21616	14	2	13	5	0.232804232804	0.405399939327
gene_id_19296	4	12	6	12	-0.1	0.714591970877
gene_id_19294	4	12	7	11	-0.158102766798	0.476751946607
gene_id_19295	4	12	7	11	-0.158102766798	0.476751946607
gene_id_6850	8	8	8	10	0.0555555555556	1.0
gene_id_4426	6	10	10	8	-0.180555555556	0.326918883512
gene_id_31429	12	4	15	3	-0.126984126984	0.681464253211
gene_id_66468	14	2	14	4	0.166666666667	0.660228536758
gene_id_91881	10	6	14	4	-0.183333333333	0.456931944585
gene_id_75497	0	16	3	15	-0.516129032258	0.229946524064
gene_id_66463	15	1	18	0	-0.545454545455	0.470588235294
gene_id_31422	2	14	3	15	-0.0827586206897	1.0
gene_id_91661	10	6	16	2	-0.365384615385	0.10998752823
gene_id_31420	4	12	11	7	-0.364912280702	0.0454385710371
gene_id_63107	3	13	2	16	0.151724137931	0.648093841642
gene_id_17527	2	14	0	18	0.5625	0.213903743316
gene_id_91665	16	0	18	0	NA	1.0
gene_id_31424	2	14	1	17	0.215053763441	0.590909090909
gene_id_69264	10	6	17	1	-0.486772486772	0.0348366872282
gene_id_62506	1	15	9	9	-0.525	0.00789766407119
gene_id_69267	1	15	2	16	-0.150537634409	1.0
gene_id_62500	15	1	17	1	-0.03125	1.0
gene_id_62501	2	14	11	7	-0.512820512821	0.0052006254937
gene_id_8526	9	7	7	11	0.173611111111	0.492106238901
gene_id_23965	13	3	12	6	0.186666666667	0.447871372232
gene_id_4422	15	1	18	0	-0.545454545455	0.470588235294
gene_id_23966	6	10	1	17	0.486772486772	0.0348366872282
gene_id_23961	16	0	18	0	NA	1.0
gene_id_8833	10	6	11	7	0.014652014652	1.0
gene_id_23963	12	4	16	2	-0.238095238095	0.387197896653
gene_id_23962	16	0	17	1	0.484848484848	1.0
gene_id_9737	10	6	11	7	0.014652014652	1.0
gene_id_16218	14	2	18	0	-0.5625	0.213903743316
gene_id_86080	6	10	10	8	-0.180555555556	0.326918883512
gene_id_78970	0	16	1	17	-0.484848484848	1.0
gene_id_86305	7	9	11	7	-0.173611111111	0.492106238901
gene_id_16212	15	1	18	0	-0.545454545455	0.470588235294
gene_id_75491	12	4	10	8	0.212121212121	0.296648449969
gene_id_72519	1	15	2	16	-0.150537634409	1.0
gene_id_29088	2	14	5	13	-0.232804232804	0.405399939327
gene_id_16214	14	2	18	0	-0.5625	0.213903743316
gene_id_27519	4	12	2	16	0.238095238095	0.387197896653
gene_id_83468	13	3	18	0	-0.58064516129	0.0935828877005
gene_id_47620	12	4	16	2	-0.238095238095	0.387197896653
gene_id_68136	5	11	4	14	0.115555555556	0.702699969663
gene_id_83463	11	5	17	1	-0.440476190476	0.0782182222672
gene_id_41092	1	15	2	16	-0.150537634409	1.0
gene_id_92104	5	11	3	15	0.201923076923	0.428995179829
gene_id_27517	9	7	13	5	-0.174242424242	0.475397784978
gene_id_17290	6	10	8	10	-0.0714285714286	0.738453353968
gene_id_17291	5	11	5	13	0.0416666666667	1.0
gene_id_17292	5	11	5	13	0.0416666666667	1.0
gene_id_17294	5	11	9	9	-0.192857142857	0.315074720704
gene_id_17295	8	8	14	4	-0.30303030303	0.151414615273
gene_id_225	6	10	4	14	0.183333333333	0.456931944585
gene_id_17299	8	8	15	3	-0.379446640316	0.0662958843159
gene_id_93225	2	14	1	17	0.215053763441	0.590909090909
gene_id_6239	1	15	0	18	0.545454545455	0.470588235294
gene_id_25573	4	12	2	16	0.238095238095	0.387197896653
gene_id_25574	9	7	8	10	0.117647058824	0.731857331097
gene_id_25575	6	10	9	9	-0.126315789474	0.50960003869
gene_id_25577	2	14	8	10	-0.383333333333	0.0629588431591
gene_id_25578	4	12	4	14	0.0384615384615	1.0
gene_id_25579	10	6	11	7	0.014652014652	1.0
gene_id_91987	4	12	9	9	-0.263736263736	0.171727039706
gene_id_6806	3	13	0	18	0.58064516129	0.0935828877005
gene_id_9731	4	12	4	14	0.0384615384615	1.0
gene_id_21260	10	6	2	16	0.560606060606	0.00334348954555
gene_id_5644	15	1	18	0	-0.545454545455	0.470588235294
gene_id_2733	2	14	7	11	-0.337777777778	0.125088482152
gene_id_5641	13	3	17	1	-0.316666666667	0.322580645161
gene_id_5311	9	7	15	3	-0.325	0.134149054505
gene_id_5642	13	3	15	3	-0.0357142857143	1.0
gene_id_47723	2	14	3	15	-0.0827586206897	1.0
gene_id_47726	14	2	17	1	-0.215053763441	0.590909090909
gene_id_29286	6	10	13	5	-0.350877192982	0.082407183505
gene_id_29285	13	3	11	7	0.241666666667	0.270057639802
gene_id_52082	2	14	11	7	-0.512820512821	0.0052006254937
gene_id_5504	11	5	14	4	-0.115555555556	0.702699969663
gene_id_90182	3	13	4	14	-0.0529100529101	1.0
gene_id_89594	3	13	3	15	0.0357142857143	1.0
gene_id_75656	5	11	9	9	-0.192857142857	0.315074720704
gene_id_2225	7	9	2	16	0.417777777778	0.0522803114572
gene_id_75650	7	9	8	10	-0.00701754385965	1.0
gene_id_75653	0	16	5	13	-0.551724137931	0.0464895635674
gene_id_6231	1	15	0	18	0.545454545455	0.470588235294
gene_id_75381	6	10	12	6	-0.291666666667	0.167926053951
gene_id_23507	3	13	0	18	0.58064516129	0.0935828877005
gene_id_15040	2	14	1	17	0.215053763441	0.590909090909
gene_id_85453	2	14	4	14	-0.166666666667	0.660228536758
gene_id_72057	2	14	2	16	0.0333333333333	1.0
gene_id_6232	1	15	0	18	0.545454545455	0.470588235294
gene_id_25485	1	15	7	11	-0.451923076923	0.0425051403917
gene_id_6235	1	15	0	18	0.545454545455	0.470588235294
gene_id_12484	15	1	17	1	-0.03125	1.0
gene_id_6234	1	15	0	18	0.545454545455	0.470588235294
gene_id_13197	15	1	16	2	0.150537634409	1.0
gene_id_39801	5	11	8	10	-0.139194139194	0.496522706389
gene_id_79006	6	10	11	7	-0.235294117647	0.302829060852
gene_id_48441	0	16	1	17	-0.484848484848	1.0
gene_id_48440	7	9	5	13	0.174242424242	0.475397784978
gene_id_48443	9	7	10	8	0.00701754385965	1.0
gene_id_34384	6	10	5	13	0.110671936759	0.716573971079
gene_id_29935	2	14	0	18	0.5625	0.213903743316
gene_id_35470	8	8	6	12	0.171428571429	0.486714707163
gene_id_48990	16	0	18	0	NA	1.0
gene_id_52882	16	0	17	1	0.484848484848	1.0
gene_id_25481	9	7	15	3	-0.325	0.134149054505
gene_id_35412	9	7	4	14	0.358974358974	0.0763714916735
gene_id_70988	9	7	11	7	-0.05	1.0
gene_id_35410	13	3	15	3	-0.0357142857143	1.0
gene_id_35411	8	8	6	12	0.171428571429	0.486714707163
gene_id_85767	2	14	0	18	0.5625	0.213903743316
gene_id_25482	4	12	7	11	-0.158102766798	0.476751946607
gene_id_60615	11	5	13	5	-0.0416666666667	1.0
gene_id_75031	8	8	10	8	-0.0555555555556	1.0
gene_id_71671	0	16	6	12	-0.571428571429	0.0197575440329
gene_id_37484	16	0	18	0	NA	1.0
gene_id_37482	0	16	4	14	-0.533333333333	0.10522684147
gene_id_37481	5	11	10	8	-0.245614035088	0.18539117538
gene_id_37480	12	4	17	1	-0.386206896552	0.1642228739
gene_id_31889	11	5	15	3	-0.201923076923	0.428995179829
gene_id_86309	8	8	9	9	0.0	1.0
gene_id_26649	7	9	12	6	-0.231578947368	0.299817833019
gene_id_53688	2	14	5	13	-0.232804232804	0.405399939327
gene_id_88456	1	15	0	18	0.545454545455	0.470588235294
gene_id_28882	15	1	15	3	0.25	0.604105571848
gene_id_53681	14	2	17	1	-0.215053763441	0.590909090909
gene_id_89171	14	2	17	1	-0.215053763441	0.590909090909
gene_id_82487	12	4	16	2	-0.238095238095	0.387197896653
gene_id_31884	13	3	17	1	-0.316666666667	0.322580645161
gene_id_28228	10	6	15	3	-0.266666666667	0.249671352007
gene_id_85877	12	4	17	1	-0.386206896552	0.1642228739
gene_id_85876	8	8	14	4	-0.30303030303	0.151414615273
gene_id_85659	6	10	15	3	-0.483516483516	0.0122422659638
gene_id_85658	3	13	7	11	-0.241666666667	0.270057639802
gene_id_85873	7	9	14	4	-0.358974358974	0.0763714916735
gene_id_88552	3	13	1	17	0.316666666667	0.322580645161
gene_id_88551	5	11	1	17	0.440476190476	0.0782182222672
gene_id_85302	1	15	0	18	0.545454545455	0.470588235294
gene_id_35478	8	8	6	12	0.171428571429	0.486714707163
gene_id_85651	1	15	1	17	0.03125	1.0
gene_id_85650	13	3	14	4	0.0529100529101	1.0
gene_id_85657	5	11	7	11	-0.0833333333333	0.728896841902
gene_id_85656	3	13	5	13	-0.125	0.693261873462
gene_id_88559	15	1	17	1	-0.03125	1.0
gene_id_85654	10	6	18	0	-0.642857142857	0.00595432833868
gene_id_29934	1	15	0	18	0.545454545455	0.470588235294
gene_id_24222	7	9	6	12	0.10989010989	0.725376021667
gene_id_23501	7	9	8	10	-0.00701754385965	1.0
gene_id_24220	8	8	9	9	0.0	1.0
gene_id_29930	3	13	3	15	0.0357142857143	1.0
gene_id_30212	3	13	3	15	0.0357142857143	1.0
gene_id_24737	16	0	18	0	NA	1.0
gene_id_23504	12	4	14	4	-0.0384615384615	1.0
gene_id_24738	10	6	5	13	0.350877192982	0.082407183505
gene_id_23508	9	7	5	13	0.292857142857	0.162505843852
gene_id_29938	2	14	0	18	0.5625	0.213903743316
gene_id_29939	2	14	0	18	0.5625	0.213903743316
gene_id_30219	2	14	3	15	-0.0827586206897	1.0
gene_id_1520	10	6	9	9	0.126315789474	0.50960003869
gene_id_1522	15	1	18	0	-0.545454545455	0.470588235294
gene_id_78122	7	9	7	11	0.05	1.0
gene_id_38762	9	7	15	3	-0.325	0.134149054505
gene_id_38761	5	11	6	12	-0.0237154150198	1.0
gene_id_1527	11	5	5	13	0.409722222222	0.0374030148068
gene_id_85523	10	6	8	10	0.180555555556	0.326918883512
gene_id_85457	12	4	15	3	-0.126984126984	0.681464253211
gene_id_38769	15	1	17	1	-0.03125	1.0
gene_id_38768	13	3	15	3	-0.0357142857143	1.0
gene_id_78560	9	7	6	12	0.231578947368	0.299817833019
gene_id_28080	3	13	7	11	-0.241666666667	0.270057639802
gene_id_53355	7	9	10	8	-0.117647058824	0.731857331097
gene_id_12358	9	7	12	6	-0.10989010989	0.725376021667
gene_id_53356	8	8	11	7	-0.112280701754	0.73028002128
gene_id_12820	15	1	18	0	-0.545454545455	0.470588235294
gene_id_32985	14	2	14	4	0.166666666667	0.660228536758
gene_id_72384	7	9	11	7	-0.173611111111	0.492106238901
gene_id_12825	2	14	5	13	-0.232804232804	0.405399939327
gene_id_12826	6	10	1	17	0.486772486772	0.0348366872282
gene_id_68918	0	16	1	17	-0.484848484848	1.0
gene_id_18242	7	9	11	7	-0.173611111111	0.492106238901
gene_id_65169	3	13	9	9	-0.340909090909	0.079595686028
gene_id_91544	13	3	12	6	0.186666666667	0.447871372232
gene_id_7251	11	5	8	10	0.245614035088	0.18539117538
